tweet_hash,full_tweet_text
5f7775df6c8286a665fecdfcf6b9c1d6,"@DrRPNishank @HindustanTimes @narendramodi @AmitShah @PMOIndia @HMOIndia @transformIndia @mygovindia @PIB_India @MIB_India @EduMinOfIndia @DDNewslive #donotpostponeNEETandJEE 

JEE and NEET debate: Greta Thunberg getting involved suggests there is big money behind destabilizing India

https://t.co/s1nAdlg5QP"
eb25204e50c24431c1939f5cb2f4e26d,"#AutónomosPELAOS
#BCNAppPÚBIKAoMUERTE
#LosNiñosNoSeTocan
#IndígenaEnMiAlma
Se está acelerando..."
01a35f3bc2622fcca28b8f15faae4ea8,"It just hit 100 degrees Fahrenheit in #Siberia, the hottest temperature on record so far north in the #Arctic: https://t.co/gZJyfiivS5"
0974b376a56c8ed323d61efbccb813c7,"@benraylujan What about adequately funding the USDA Forest Service and not standing in the way of good forest fire mitigation practices?  Bet that has a lot more to do with fire than ""human-caused"" climate change."
c508639edbfaa0bcf54fe349f11e38f2,"@DonorUk @GregHands The absolute state of your TL - racist and nasty, I dare say you've 'had enough of experts' eh? @GregHands classy followers. @LBHF have done the right thing with their #climateaction it takes political bravery and integrity to take the initial flak from ambitious change. #LTNS"
69caa622c3ac2804eed43d30cb51c310,"HOW TO USE A MASK?
#environment #gogreen #nature #modi #india #world #globalwarming #education #care #forest #lifestyle #wild #greenothon #plantatree #savetrees #plantalife #pal #green #saveenvironment #coronavirus #staysafe #StayHomeStaySafe https://t.co/ghq9mXaHAS"
d14eb609ca4d3cc9f196ea50e23038c0,"So clear, so cool there are people who save food for a living.
Thank you !!!!

City of Amsterdam 
Association Marocaine pour un Environnement Durable - AMED 
Sustainalytics
SustainAbility
#sustainability #socialbusiness #environment #climatechange #sustai…https://t.co/O0r1iSpAun"
2f8c9667426e5a616ba0c0619cdeea31,"@Seeker I pledge to #TurnOffMyLight at prime time for 10 minutes @ 21hrs to 21.10hrs every night to save the lives of insects &amp; #ecosystem .
It's time to react 4 habitat destruction, pesticides,invasive species &amp; global climate change.
#SaveInsects
#LoveNatureNcreatures 💙
🐜🐝🐞🕷🕸🦋"
8df715aeaaf54df4429e8c5f3256916b,@jenniferatntd Global climate change or fabricated?
734903d46dd436890bd7f0c91b6ba80a,"Climate Services support farmers to prepare for &amp; adapt to climate change. 

See how technology &amp; innovation provide new opportunities for the dissemination of alerts &amp; advisories to anticipate &amp; prevent adverse weather impacts 👉 https://t.co/iphT2QRsYo

#WorldMetDay https://t.co/5HLxX0HUYW"
abcbab1555e0af11189126eab2587b69,@GretaThunberg Your insights are shorter than mice！
aea8091b618734b40dfd59a92b503c63,@KeanForCongress @northjersey Lying republicans care nothing about climate change or the environment
882271ae320a88b584a78f73ffb564b1,"She asks trump how he's going to fight climate change and help jobs and he straight up says 'well they aren't doing anything and if we did it would destroy the economy'. 

#Debates2020"
8880ecb780d0231eae67554320d413ee,@GavinNewsom @KamalaHarris The California government needs to be held accountable for the fires. It is criminal how they have pandered to the tree huggers and mismanaged the forests. No blame it climate change. Throw every liberal in California in jail!
68dfcd3b7bca10c9914fdb2a74990bf6,@ohreallytruly @VRSVirginia @lisapodcasts you will see how #JeffreyEpstein fits into the bigger picture here.
bc0054eab77a324215de3b602fa53d3e,"The COVID-19 pandemic has tested us, &amp; the #studenthousing industry as a whole, in providing a responsible, socially-distanced move-in experience. Here are some key tips when it comes to making the move-in process as smooth as possible: https://t.co/iI6hLXRmq5"
0a4feaa115498160d7bb43d2f7ae31ae,"Climate change triggered Cyanobacteria to produce toxins, killing over 300 African elephants in Botswana. #ClimateCrisisIsReal"
e1883a6e614688738563b6f75b6ed3f8,"""Overall, it is critical that COVID-19 stimulus packages do not miss a unique opportunity to jumpstart the economy while also contributing to a more sustainable future and mitigating climate change impacts.""
🏗 🏙 🚶 🚲 👍 https://t.co/bZJBQPOGV6 via @WorldBank"
026120d2360d17e82ad710d8036dfd2f,"@StewartRodos Then what can one expect living in the political and social climate created by this group of Tory Cretins who run the 
Country according to Omertà rules  with corruption so rife that I cannot remember any other U.K. govt for the last 50 years  being so damn crooked and amoral!"
8a7e789e3db27ac9aa4f5bc2a848ef29,The latest GreenGreenEarth! https://t.co/9V6U9ItTUF #climateemergency
bf031505dc42f5c00a53daf1adabf852,Is destroying the environment and killing people the only thing these thugs can do?
cc5dca4801dd13144870f45f2d0e095e,"@MikeyHippie The climate NATURALLY CHANGES!!! Looking at ACTUAL science we had the ice age, seasons of drought, flooding ect back before we had cars and other things they claim caused climate change!! Look at history!!"
b05bf9c7d90bda4955a536349ef1d58e,@Jakob07812919 @vojak1394 @odelsarven Yes late april/may spring frosts is a big problem in relation to frost damage to cherry flowers in the northern climate :) Also birds here in the surburbs can get so hungry during spring that they will eat most of the sprouted seedlings in the garden beds. We use cover early on.
b8cd29e6df0700fcefe98bd090e2f7e8,"@AyoCaesar Like what? This country is a fucking cesspool. It’s got a terrible history, it’s fuck ugly, it’s full of racists, there’s no culture and the climate is awful. Our ancestral countries are far better - we should work at improving them and just move back there."
b9a87c9f4ad2dc06e2da76e7d6688a8a,This. Imagine this happening near every fossil fuel and nuclear location. Ignorance is no excuse for failing to be the stewards of nature. https://t.co/QxkaMAZmWI
a806c17ac8397e2ae51a4d08ad64454b,"La joven activista Greta Thunberg donará un millón de euros a fundaciones y proyectos al recibir el Premio Gulbenkian para la Humanidad. @fyselfcom #GretaThunberg #MedioAmbiente #Tendencias #FFF #cerodesperdicio #PremioGulbenkian

https://t.co/Fyw4s0aRYd"
8672b069d9a45783e6681101e3fa3516,Moderator asks what do you believe about the science of climate change. Repeatedly. Trump eventually says “to an extent yes” Blames the fires on problem of forest management.
c171daec411db61f119418c733b437b7,these fires are so beautiful. Click on that heart icon if you want some for your city too!
714f0f99f11232e676fae75e1c053fd7,@travelfarnow For the win!!! Fueling crucial writing on the climate collapse with cake! https://t.co/srlSFrBksV
5bf6a582a3a3f0f2f2c11c03bcd1e54f,@DeAnna4Congress Climate change ripened conditions for a small wildfire in Pennsylvania countryside today when Xenophobic passengers denied austere religious scholars their right to protest at the White House by forcing a mostly-peaceful landing in Somerset County
f7f6914ec6b45035cf64ab07bae46efd,"#ClimateChange
#GlobalWarming"
f06b092f35d3505d0a2e02068b2e090e,"v) More active travel brings physical and mental health benefits

vi) Promotes stronger local economies

v) Promotes stronger communities

vi) Less unnecessary travel helps address the climate emergency

/5
#15minutecity #London"
5463956369622bdfc9cdaec9d69d6fb8,"Football pitch-sized area of tropical rainforest lost every six seconds #ClimateChange 
https://t.co/YaOWt6gCFV https://t.co/J8nsdGaQWJ"
002789f394a424e6b0f7765c3f6ab1dd,"Here’s an idea. Give #Greta a pencil and paper and ask her to sit down and write something. Compare the results to the articles published under her name and the speeches she gives. She should be able to write something enlightening from scratch and by herself, right..."
8cc6fecfb619773df967e9ff0cc8f802,"@Nedk30 That rich list is superficial in current climate, means nothing."
73547d72519125d3fef8ccbc7636dc68,"She’s still banging on with these selective misrepresentations.

Like an obsession."
86d339e0985b28b4aa58f281ad6bac72,why didn’t u do anything while u were the president lolsies
198a3a86d566bbcb378c4bdd2c5f7238,"@NNweather @danholley_ Brrr 🥶 
Heating has just gone on....in August!! 🤣
Climate change (?) has a lot to answer for."
e9ba2974c27b94f9dafad27744d6e620,"Dipshits like Shapiro, before: ""Climate change isn't real, okay? And even if it was, it's not as big a deal as everyone is making it out to be.""

Dipshits like Shapiro, now: ""It's not a question of whether climate change is real, it's that no-one has any reasonable solutions."""
63c48390c8877d2591fe8d68476462bb,"“Action against #ClimateChange should not be inconsistent with business goals, it should be the very base we should use to advance these goals” - 
@jamespeshaw Min. for Climate Change of New Zealand at #GLD2020"
816948925e220414b006045b55225703,@AlexSteffen @GhoshAmitav *climate predatory delay* Write it down
91def2a4778833605cd38a7a8b5467d0,"""The Green New Deal, whether you agree or not with all the details of it, has had a really important impact in terms of shaping the debate and elevating the importance of climate change, which we should all celebrate."" @ColumbiaUEnergy @JasonBordoff via @ColumbiaSIPA https://t.co/H8pJGwzdN1"
c4e754e5946dc8060f47a98f3c1893f3,Maybe they can catch some arsonists...  I mean climate changers.
54303b85cdc1e368ae73318a385e82f1,"@HoriusParry @DaisyAdeleleo interesting tangent to research :) when I have time, Ty :)

(#lunatics now thinking i aromatically accept there is a connection - no, i don't view graphics like that, else I accept the Co2 climate change graphs without question :P)"
d41c4181d0b2e28419e453748d4a14c0,"As Waters Warm, Ocean Heatwaves Are Growing More Severe https://t.co/BlxQX6Tsuw via @YaleE360 #Oceans #ClimateChange #GlobalWarming #Fisheries #Migration #FishMigration"
bf90ab1dfd88e292b6244e7bc541312d,It's a #rinseRepeat • Calling #DarkMarkMoody • @Kretzmann @AntoniaJuhasz @NnimmoB #SameShitSameOilyFlies
6c498711b4e061fb9c81451205597ea5,How stupid is this guy? He really thinks we will believe this lie. California fires are for profit.
0b1ea03d86a8d690057dbf8788c02a3e,Essential conversations for difficult times - #circulareconomy provides a way of tackling up to 45% of damaging carbon emissions and is an essential part of a #GreenRecovery - looking forward to this @Climate_Action_ event! https://t.co/1hoEDWZeW6
8ce09010c03b6afaca1c7a7c7b84217c,"Climate Week: World split on urgency of tackling rising temperatures, global poll shows https://t.co/kvyDFAQwyM"
f7d2200c62c47ab01d6ee5d048a01e20,"@EcoSenseNow Undoubtedly true-though an remarkable departure from Greenpeace
The challenge they face is that Climate Communism only pays where Democracy and Capitalism are strong enough to sustain their deeply parasitic tendencies.
Maoism would eradicate them by removing their role&amp;resources."
